Order_ID,Order_Date,Customer_ID,City,Product,Category,Quantity,Sales,Discount,Profit,Year,Month,Profit_Margin
1324,2024-02-20,CUST925,Delhi,Printer,Electronics,2,5826.0,0.05,1576.223274219907,2024,2,0.2705498239306397
1325,2024-05-23,CUST651,Kolkata,Printer,Electronics,2,7049.0,0.15,2069.0129868671,2024,5,0.2935186532653001
1326,2024-11-01,CUST579,Chennai,Laptop,Others,5,2803.0,0.1,1702.2389856759596,2024,11,0.6072918250716944
1327,2024-10-20,CUST663,Kolkata,Printer,Electronics,5,7286.0,0.15,6684.115022702794,2024,10,0.9173915759954424
1328,2024-12-31,CUST831,Delhi,Phone,Electronics,5,7521.0,0.1,5734.178976586937,2024,12,0.7624224141187258
1329,2024-02-05,CUST810,Delhi,Phone,Electronics,5,2076.0,0.0,813.7054421606291,2024,2,0.3919583054723647
1330,2024-02-17,CUST285,Delhi,Laptop,Others,5,7143.0,0.05,3892.1332277881575,2024,2,0.5448877541352594
1331,2024-04-11,CUST542,Mumbai,Tablet,Electronics,5,4568.0,0.1,1124.9361096148516,2024,4,0.24626447233249815
1332,2024-06-16,CUST228,Delhi,Phone,Others,4,6838.0,0.0,928.7664710025094,2024,6,0.13582428648764397
1333,2024-04-26,CUST806,Delhi,Laptop,Others,2,9307.0,0.0,8842.584858886667,2024,4,0.9501004468557717
1334,2024-10-19,CUST105,Mumbai,Laptop,Electronics,5,4025.0,0.1,1429.6619702798555,2024,10,0.35519552056642373
1335,2024-04-25,CUST647,Kolkata,Phone,Electronics,2,1396.0,0.1,355.1861590563938,2024,4,0.2544313460289354
1336,2024-02-23,CUST804,Delhi,Printer,Others,2,7675.0,0.1,6488.1438629687045,2024,2,0.8453607639047171
1337,2024-09-21,CUST776,Delhi,Laptop,Electronics,1,8084.0,0.0,6149.979195178253,2024,9,0.7607594254302638
1338,2024-09-06,CUST426,Delhi,Printer,Electronics,4,1053.0,0.0,819.4109776210043,2024,9,0.7781680699154837
1339,2024-11-06,CUST560,Delhi,Phone,Electronics,5,8358.0,0.1,2617.966273404196,2024,11,0.3132287955736056
1341,2024-04-02,CUST430,Delhi,Printer,Others,3,5665.0,0.15,1721.7239323959925,2024,4,0.303923024253485
1343,2024-10-22,CUST232,Kolkata,Printer,Others,4,2690.0,0.05,2162.981181069484,2024,10,0.8040822234459049
1345,2024-10-11,CUST282,Delhi,Printer,Electronics,4,1938.0,0.0,1711.1863446683749,2024,10,0.8829650901281604
1346,2024-03-27,CUST787,Delhi,Tablet,Electronics,2,6268.0,0.15,6022.969330872747,2024,3,0.9609076788246247
1347,2024-11-16,CUST772,Kolkata,Printer,Electronics,3,7509.0,0.0,3871.02611460088,2024,11,0.5155181934479798
1348,2024-10-30,CUST273,Chennai,Phone,Electronics,2,7643.0,0.0,6131.116499632409,2024,10,0.8021871646777978
1351,2024-04-02,CUST913,Mumbai,Laptop,Others,3,2236.0,0.0,1350.275844379745,2024,4,0.6038800735150917
1352,2024-10-05,CUST475,Delhi,Tablet,Others,3,6476.0,0.0,1641.1493247443411,2024,10,0.25342021691543254
1353,2024-02-14,CUST918,Delhi,Laptop,Electronics,5,6909.0,0.1,3420.926228432704,2024,2,0.4951405743859754
1355,2024-06-26,CUST953,Mumbai,Tablet,Others,5,798.0,0.05,268.02210250500235,2024,6,0.3358672963721834
1356,2024-09-18,CUST304,Delhi,Phone,Electronics,4,7583.0,0.05,1545.9787920384672,2024,9,0.203874296721412
1357,2024-12-08,CUST228,Kolkata,Phone,Electronics,5,8747.0,0.0,4647.873401946246,2024,12,0.5313677148675255
1358,2024-04-15,CUST883,Delhi,Laptop,Others,2,2639.0,0.0,2530.5064776751706,2024,4,0.9588883962391703
1359,2024-12-22,CUST214,Delhi,Phone,Electronics,3,2604.0,0.1,1873.501088899105,2024,12,0.7194704642469681
1361,2024-06-14,CUST955,Mumbai,Laptop,Others,4,1681.0,0.1,450.7585957488772,2024,6,0.2681490754008788
1362,2024-02-23,CUST827,Delhi,Tablet,Electronics,4,9509.0,0.1,7243.865122406987,2024,2,0.7617904219588797
1365,2024-11-23,CUST510,Delhi,Laptop,Electronics,4,2897.0,0.0,2241.390437165068,2024,11,0.7736936269123466
1366,2024-07-20,CUST982,Kolkata,Laptop,Others,2,6901.0,0.1,1923.2032488664147,2024,7,0.2786847194415903
1367,2024-11-08,CUST135,Delhi,Printer,Electronics,3,7412.0,0.0,921.3796556550216,2024,11,0.12430918182069908
1369,2024-12-15,CUST863,Delhi,Laptop,Electronics,3,2589.0,0.0,1235.2632988931464,2024,12,0.4771198527976618
1370,2024-04-22,CUST491,Chennai,Phone,Electronics,4,9067.0,0.0,3225.393094451359,2024,4,0.35572880715246047
1371,2024-09-02,CUST514,Delhi,Printer,Electronics,4,4334.0,0.0,3436.8777843494863,2024,9,0.7930036419818842
1373,2024-01-29,CUST171,Delhi,Laptop,Electronics,2,7096.0,0.0,2525.6237162351085,2024,1,0.3559221697061878
1374,2024-09-30,CUST588,Delhi,Phone,Electronics,1,155.0,0.15,34.35163391961889,2024,9,0.22162344464270253
1377,2024-11-18,CUST566,Delhi,Tablet,Electronics,5,2914.0,0.0,961.6190199215504,2024,11,0.32999966366559724
1378,2024-05-16,CUST649,Delhi,Laptop,Electronics,1,7070.0,0.0,5652.233422840128,2024,5,0.7994672450976136
1379,2024-02-27,CUST970,Delhi,Tablet,Electronics,2,7646.0,0.0,7510.58029619044,2024,2,0.9822888171842061
1380,2024-05-14,CUST445,Delhi,Tablet,Electronics,5,5981.0,0.0,4522.793370525292,2024,5,0.7561935078624463
1382,2024-08-12,CUST477,Chennai,Printer,Electronics,5,324.0,0.0,162.4059006415096,2024,8,0.5012527797577456
1384,2024-09-28,CUST895,Chennai,Printer,Others,2,9448.0,0.0,1919.0470993958584,2024,9,0.20311675480481142
1385,2024-03-02,CUST255,Delhi,Tablet,Electronics,1,5688.0,0.05,952.5805033958882,2024,3,0.1674719591061688
1386,2024-07-24,CUST118,Chennai,Laptop,Others,1,1681.0,0.15,1357.4007224409197,2024,7,0.8074959681385602
1392,2024-06-01,CUST967,Chennai,Printer,Electronics,5,7081.0,0.0,2414.7427770617087,2024,6,0.3410171977209022
1393,2024-12-21,CUST723,Delhi,Laptop,Others,4,9917.0,0.1,9404.747156599107,2024,12,0.9483459873549569
1394,2024-05-01,CUST301,Delhi,Tablet,Electronics,1,5911.0,0.0,5904.509871654753,2024,5,0.9989020253180092
1395,2024-02-15,CUST837,Delhi,Printer,Electronics,1,6848.0,0.1,4244.184405175924,2024,2,0.6197699189801291
1396,2024-07-30,CUST418,Mumbai,Laptop,Electronics,2,2690.0,0.1,1329.670352615764,2024,7,0.4943012463255628
1397,2024-08-29,CUST795,Delhi,Tablet,Electronics,1,4480.0,0.05,2543.0410758266016,2024,8,0.5676430972827236
1400,2024-07-31,CUST300,Mumbai,Printer,Others,3,4949.0,0.1,2812.084183328908,2024,7,0.5682126052392216
1404,2024-09-04,CUST952,Delhi,Printer,Others,4,4460.0,0.0,2496.547665498318,2024,9,0.559764050560161
1405,2024-07-06,CUST300,Kolkata,Laptop,Others,3,6831.0,0.1,717.2921842289546,2024,7,0.10500544345322128
1407,2024-08-14,CUST982,Chennai,Printer,Electronics,5,6476.0,0.05,5881.103929370244,2024,8,0.9081383461041143
1408,2024-11-11,CUST104,Chennai,Tablet,Electronics,5,3590.0,0.0,2900.328202959896,2024,11,0.8078908643342328
1409,2024-05-20,CUST399,Mumbai,Phone,Electronics,3,5832.0,0.1,5671.329227250104,2024,5,0.9724501418467256
1410,2024-01-21,CUST837,Mumbai,Phone,Others,2,5669.0,0.1,970.3778324752254,2024,1,0.17117266404572684
1411,2024-10-11,CUST496,Delhi,Printer,Others,3,6341.0,0.15,576.4380980532738,2024,10,0.0909064970908806
1412,2024-06-08,CUST321,Delhi,Phone,Electronics,1,8791.0,0.0,5581.108613563712,2024,6,0.6348661828647153
1413,2024-10-28,CUST874,Delhi,Tablet,Electronics,1,7126.0,0.15,3532.604162478148,2024,10,0.49573451620518494
1414,2024-02-16,CUST574,Mumbai,Laptop,Electronics,5,1028.0,0.05,597.5136685324039,2024,2,0.5812389771715991
1418,2024-04-19,CUST210,Delhi,Phone,Others,5,3679.0,0.15,3500.2707890025126,2024,4,0.9514190782828249
1419,2024-04-21,CUST555,Delhi,Laptop,Electronics,4,109.0,0.15,49.9293645082012,2024,4,0.4580675642954239
1420,2024-01-14,CUST838,Delhi,Laptop,Electronics,5,9895.0,0.15,5184.490888192644,2024,1,0.5239505698021873
1421,2024-04-15,CUST390,Delhi,Tablet,Electronics,1,6416.0,0.05,4376.087016975713,2024,4,0.6820584502767632
1423,2024-08-05,CUST623,Chennai,Laptop,Others,5,3912.0,0.0,504.7252909331829,2024,8,0.1290197573960079
1425,2024-06-08,CUST852,Kolkata,Phone,Electronics,3,3630.0,0.05,526.3874361107171,2024,6,0.14501031297815897
1426,2024-02-23,CUST417,Delhi,Printer,Electronics,1,8220.0,0.15,5276.058165879404,2024,2,0.6418562245595383
1428,2024-11-26,CUST301,Delhi,Printer,Electronics,5,4074.0,0.05,3869.7201200745058,2024,11,0.9498576632485286
1429,2024-02-28,CUST707,Chennai,Printer,Electronics,2,1671.0,0.05,521.3833816717172,2024,2,0.3120187801745764
1431,2024-10-31,CUST504,Delhi,Phone,Others,4,6071.0,0.0,4962.756906520847,2024,10,0.8174529577533928
1433,2024-11-24,CUST341,Delhi,Printer,Others,4,5163.0,0.05,1774.6547946442563,2024,11,0.3437255073880024
1434,2024-04-27,CUST994,Delhi,Printer,Electronics,3,5549.0,0.15,1941.1528164439596,2024,4,0.34982029490790406
1435,2024-09-04,CUST899,Kolkata,Laptop,Electronics,3,3476.0,0.15,450.63716394709655,2024,9,0.12964245222873894
1437,2024-09-11,CUST954,Chennai,Phone,Electronics,4,6606.0,0.1,3963.5576473638353,2024,9,0.5999935887623123
1439,2024-07-25,CUST428,Kolkata,Printer,Electronics,5,8102.0,0.15,3407.278510244635,2024,7,0.42054782896132253
1440,2024-03-08,CUST802,Kolkata,Phone,Others,4,9005.0,0.0,1747.1375470097494,2024,3,0.19401860599775117
1441,2024-01-04,CUST856,Delhi,Phone,Electronics,3,349.0,0.15,207.82479771085892,2024,1,0.5954865263921459
1442,2024-04-29,CUST861,Delhi,Printer,Electronics,5,5215.0,0.1,944.1764275404388,2024,4,0.18105012992146477
1443,2024-07-17,CUST361,Delhi,Phone,Electronics,2,9307.0,0.15,5667.198229143759,2024,7,0.608917828424171
1445,2024-10-21,CUST469,Delhi,Phone,Electronics,4,4430.0,0.1,2874.5532985743966,2024,10,0.6488833631093446
1446,2024-06-30,CUST829,Delhi,Printer,Others,1,3430.0,0.1,2603.283172737657,2024,6,0.758974685929346
1447,2024-04-14,CUST405,Kolkata,Laptop,Electronics,3,9650.0,0.1,2220.7950543168376,2024,4,0.23013420251987954
1448,2024-03-17,CUST697,Kolkata,Tablet,Electronics,1,7549.0,0.1,757.1342757330731,2024,3,0.1002959697619649
1449,2024-09-17,CUST861,Delhi,Laptop,Others,5,7518.0,0.0,1333.9123986179577,2024,9,0.1774291565067781
1450,2024-07-15,CUST998,Delhi,Tablet,Others,2,6071.0,0.0,4482.287975376751,2024,7,0.7383113120370205
1452,2024-08-11,CUST599,Kolkata,Printer,Electronics,2,828.0,0.0,399.4204298021167,2024,8,0.4823918234325081
1453,2024-09-26,CUST960,Delhi,Printer,Electronics,3,5434.0,0.1,3709.279545117063,2024,9,0.6826057315268795
1454,2024-12-08,CUST525,Delhi,Laptop,Electronics,1,4848.0,0.0,2409.2170829211227,2024,12,0.496950718424324
1455,2024-04-11,CUST617,Delhi,Tablet,Electronics,1,9960.0,0.15,2372.834261983563,2024,4,0.23823637168509668
1456,2024-04-08,CUST393,Delhi,Phone,Others,4,2839.0,0.0,1035.8375503374305,2024,4,0.3648600036412224
1458,2024-10-15,CUST114,Delhi,Phone,Others,4,8041.0,0.0,6652.959499688365,2024,10,0.8273796169243086
1459,2024-01-22,CUST209,Chennai,Tablet,Others,5,7041.0,0.0,4368.623756966844,2024,1,0.6204550144818696
1462,2024-08-17,CUST552,Delhi,Tablet,Electronics,4,1733.0,0.05,1424.8261124982791,2024,8,0.8221731751288397
1465,2024-08-22,CUST848,Delhi,Phone,Electronics,1,7518.0,0.15,2610.2222595569715,2024,8,0.3471963633355908
1467,2024-10-12,CUST466,Mumbai,Laptop,Electronics,1,9606.0,0.05,7506.910119847005,2024,10,0.7814813782892989
1468,2024-11-28,CUST245,Delhi,Phone,Electronics,5,5685.0,0.15,1729.507056721613,2024,11,0.3042228771717877
1471,2024-12-26,CUST878,Delhi,Printer,Others,4,9606.0,0.0,6642.406920898238,2024,12,0.6914852093377304
1472,2024-04-16,CUST236,Chennai,Printer,Electronics,4,5515.0,0.05,1421.126090277302,2024,4,0.257683787901596
1474,2024-03-29,CUST764,Chennai,Tablet,Others,4,9535.0,0.1,3986.2860785507137,2024,3,0.41806880739913094
1475,2024-12-22,CUST754,Delhi,Phone,Electronics,4,4334.0,0.0,3970.661000925991,2024,12,0.9161654363004132
1476,2024-10-16,CUST322,Mumbai,Phone,Others,5,9610.0,0.1,3457.0148431848297,2024,10,0.3597309930473288
1477,2024-05-24,CUST261,Delhi,Laptop,Others,4,5744.0,0.0,3851.292570105109,2024,5,0.6704896535698309
1478,2024-02-21,CUST311,Kolkata,Phone,Electronics,2,2845.0,0.15,2523.911175468809,2024,2,0.8871392532403546
1479,2024-06-05,CUST449,Kolkata,Tablet,Electronics,3,5215.0,0.15,908.1154426635082,2024,6,0.174135271843434
1480,2024-12-28,CUST394,Delhi,Tablet,Electronics,1,9187.0,0.15,7699.557805165008,2024,12,0.8380927185332544
1481,2024-12-28,CUST816,Delhi,Tablet,Electronics,2,1640.0,0.0,255.2684942211443,2024,12,0.1556515208665514
1483,2024-12-19,CUST416,Delhi,Tablet,Others,5,2886.0,0.15,1765.2312782725278,2024,12,0.6116532495746805
1485,2024-10-22,CUST752,Chennai,Printer,Electronics,4,7960.0,0.1,3532.1798042510845,2024,10,0.44374118143857844
1486,2024-06-18,CUST871,Delhi,Tablet,Electronics,5,9917.0,0.0,5210.678566810273,2024,6,0.5254289166895506
1487,2024-09-18,CUST834,Delhi,Tablet,Electronics,3,5152.0,0.0,4749.694553626268,2024,9,0.9219127627380179
1488,2024-08-04,CUST572,Delhi,Laptop,Electronics,4,2182.0,0.05,1974.573306402036,2024,8,0.9049373539881008
1490,2024-07-29,CUST129,Chennai,Tablet,Others,5,5641.0,0.0,969.2384219738276,2024,7,0.17182031944226692
1491,2024-01-06,CUST119,Delhi,Phone,Others,5,700.0,0.1,157.01334412807722,2024,1,0.2243047773258246
1492,2024-12-27,CUST267,Kolkata,Tablet,Others,5,1115.0,0.0,175.969811497765,2024,12,0.15782045874239012
1493,2024-05-30,CUST631,Delhi,Laptop,Electronics,3,4829.0,0.05,3446.692476069916,2024,5,0.7137487007806825
1495,2024-11-01,CUST872,Delhi,Tablet,Electronics,3,5660.0,0.15,3106.60753426631,2024,11,0.5488705890929876
1496,2024-09-13,CUST791,Delhi,Printer,Others,1,2735.0,0.0,642.6577191406011,2024,9,0.23497540005140807
1497,2024-03-30,CUST440,Delhi,Laptop,Others,1,1162.0,0.1,803.8119590965646,2024,3,0.691748673921312
1498,2024-11-11,CUST126,Delhi,Laptop,Electronics,4,4532.0,0.1,4457.290203860706,2024,11,0.9835150493955662
1499,2024-10-31,CUST269,Delhi,Laptop,Electronics,3,9640.0,0.15,8704.619913932342,2024,10,0.9029688707398694
